-97,-87.4,-98.4,Informatica
-96.6,-88.2,-99.2,Informatica
-96,-88.2,-98,Informatica
-95.6,-87.2,-97.2,Informatica
-96.2,-86.8,-96.4,Informatica
-97,-86.8,-97,Informatica
-97,-86,-97.4,Informatica
-97.2,-86,-98,Informatica
-97.2,-86.2,-98,Informatica
-97.4,-86,-98.2,Informatica
-96.8,-85.2,-97,Informatica
-96.2,-85.2,-95.4,Informatica
-95.2,-85.6,-94.6,Informatica
-95.6,-86.4,-95.8,Informatica
-95,-87,-96.4,Informatica
-94.4,-87.8,-97.8,Informatica
-94,-88.2,-99,Informatica
-94.6,-87.8,-99.2,Informatica
-93.2,-87.4,-98,Informatica
-93,-87,-96.2,Informatica
-94.2,-87,-93.8,Informatica
-95.6,-87.6,-93.6,Informatica
-95.2,-88,-94,Informatica
-96.2,-88,-94.8,Informatica
-96.8,-88,-97,Informatica
-95,-87.8,-97.8,Informatica
-93.4,-87.6,-97.4,Informatica
-93.4,-86.8,-95.8,Informatica
-94.8,-87.2,-95.2,Informatica
-95.8,-88.4,-93.2,Informatica
-97.2,-88.6,-92.8,Informatica
-97.6,-88.6,-93.2,Informatica
-98.2,-89.6,-94.6,Informatica
-97,-89.6,-94.2,Informatica
-95,-89.2,-94.8,Informatica
-94.6,-88.4,-94.4,Informatica
-94.6,-88.4,-93.8,Informatica
-95.6,-88,-94.6,Informatica
-95.2,-88.2,-95.2,Informatica
-96.2,-88.2,-95.4,Informatica
-96.6,-88.8,-96,Informatica
-96.8,-88.8,-96,Informatica
-95.8,-89,-94.4,Informatica
-96,-88,-93.2,Informatica
-95.6,-88,-92.4,Informatica
-95,-88.2,-92.4,Informatica
-94.8,-88.2,-93.2,Informatica
-94.6,-88.2,-92.8,Informatica
-94.6,-88,-93.8,Informatica
-95,-88,-94.4,Informatica
-96,-87.2,-93.8,Informatica
-96.4,-86.8,-92.4,Informatica
-96.6,-86,-92.4,Informatica
-97,-87.2,-93.2,Informatica
-96.8,-86.2,-94.2,Informatica
-96.4,-86.2,-95.4,Informatica
-96.4,-85.8,-96.8,Informatica
-95.8,-86.2,-97.6,Informatica
-95,-85.2,-96.8,Informatica
-94.6,-85.8,-95.2,Informatica
-94.4,-85.8,-94.4,Informatica
-94.8,-86.6,-95.2,Informatica
-96,-86.2,-95.6,Informatica
-96.4,-86.6,-95.2,Informatica
-97,-86.6,-96.2,Informatica
-97,-86.6,-96.4,Informatica
-96.4,-86.2,-94.8,Informatica
-96,-86.2,-94,Informatica
-96.4,-85.8,-94.6,Informatica
-96.4,-85.8,-94.8,Informatica
-96.2,-85.6,-95,Informatica
-96,-85.2,-95.4,Informatica
-95.6,-85.6,-95.8,Informatica
-95.2,-86,-95,Informatica
-95.2,-86.4,-95.4,Informatica
-94.8,-87,-95.8,Informatica
-95,-87.4,-96.2,Informatica
-94.8,-87.4,-96.2,Informatica
-94,-86.6,-96.6,Informatica
-94,-86.2,-95.8,Informatica
-93.6,-86.2,-95,Informatica
-94.6,-85.8,-95.8,Informatica
-96,-85.8,-96.2,Informatica
-96.4,-85.8,-96.4,Informatica
-96.4,-86.2,-96.4,Informatica
-97,-86.2,-96.6,Informatica
-95.4,-86.6,-94.8,Informatica
-93.4,-86.6,-94.4,Informatica
-94,-86.8,-93.8,Informatica
-94.2,-86.8,-95,Informatica
-94.8,-86.2,-96,Informatica
-95.2,-85.8,-97,Informatica
-96,-85.4,-97.4,Informatica
-95,-86,-98,Informatica
-93.8,-85.6,-96.4,Informatica
-92.6,-86.2,-94.6,Informatica
-92.4,-86,-93.8,Informatica
-92.6,-86.4,-93.8,Informatica
-93.4,-86.4,-94,Informatica
-94.2,-86.8,-94.6,Informatica
-94.2,-86.4,-95.4,Informatica
-94.6,-87,-95.4,Informatica
-94,-86.4,-94.2,Informatica
-93.6,-86,-93,Informatica
-93.6,-85.6,-92.4,Informatica
-94.2,-86,-93,Informatica
-94.4,-86,-94.2,Informatica
-94,-86.6,-95.4,Informatica
-94.6,-87,-96.4,Informatica
-94.4,-87,-96.6,Informatica
-94.2,-86.4,-95.4,Informatica
-93,-85.8,-94.2,Informatica
-93.8,-86.2,-93.4,Informatica
-93.6,-86.6,-94,Informatica
-94,-86.6,-94.4,Informatica
-94.4,-86.8,-95.4,Informatica
-95.2,-87.4,-96,Informatica
-95.4,-87,-96.2,Informatica
-95.4,-86.6,-95.4,Informatica
-95.2,-85.8,-94.8,Informatica
-94.4,-86.2,-94.2,Informatica
-94.8,-86.2,-94.2,Informatica
-95,-86.2,-94.4,Informatica
-94.4,-86.6,-94.6,Informatica
-94,-86.8,-95.2,Informatica
-94.8,-86.4,-95.6,Informatica
-94,-86.4,-95,Informatica
-94,-86.8,-96.2,Informatica
-93.8,-86.4,-96.4,Informatica
-93.8,-87,-96.6,Informatica
-93.4,-87.4,-96.4,Informatica
-94,-87,-96.6,Informatica
-93.2,-86.2,-95,Informatica
-93.6,-86.2,-94.2,Informatica
-94.4,-85.8,-93.4,Informatica
-95.2,-86.2,-94.4,Informatica
-95,-86,-95.4,Informatica
-95,-85.6,-96.2,Informatica
-95.4,-85.6,-96.6,Informatica
-95.4,-86,-97.2,Informatica
-94.2,-85.6,-95.6,Informatica
-93.8,-85.6,-94.8,Informatica
-94.4,-86,-94,Informatica
-94.8,-86,-95.2,Informatica
-94.6,-85.6,-95.4,Informatica
-95.4,-85,-96.6,Informatica
-95.8,-85.2,-96.6,Informatica
-95.2,-85.2,-97.2,Informatica
-94.4,-84.8,-95.6,Informatica
-94.2,-85.2,-94.2,Informatica
-93.6,-86.2,-93.4,Informatica
-94,-87,-93.8,Informatica
-94.6,-87,-94,Informatica
-95.2,-87,-94.2,Informatica
-94.6,-86.6,-95.4,Informatica
-95.4,-86.6,-96,Informatica
-94.2,-86.2,-95.6,Informatica
-94.4,-86.2,-94.8,Informatica
-94.2,-86.2,-95,Informatica
-95.6,-86.6,-95.4,Informatica
-95.8,-86.2,-95.6,Informatica
-96.8,-85.6,-96,Informatica
-96,-86,-96.6,Informatica
-95.8,-86.8,-97,Informatica
-94.2,-86.4,-96.4,Informatica
-93.4,-86.4,-95.2,Informatica
-92.8,-86.6,-94,Informatica
-93.6,-87,-95.2,Informatica
-94.2,-86,-95.6,Informatica
-94.8,-86.4,-95.8,Informatica
-95.2,-86.8,-96.8,Informatica
-95.6,-87.2,-97.6,Informatica
-95.6,-86.8,-95.4,Informatica
-94.4,-87.4,-94.2,Informatica
-94.8,-86.8,-93.6,Informatica
-94.8,-86.8,-94.6,Informatica
-94.4,-87.2,-94.4,Informatica
-93.2,-87.6,-95.2,Informatica
-94.4,-87.6,-95.6,Informatica
-94,-87.8,-96,Informatica
-94,-87.8,-94,Informatica
-95.2,-87.8,-95.4,Informatica
-96,-87,-96.2,Informatica
-95.8,-86.6,-96.6,Informatica
-96.2,-87.4,-96.8,Informatica
-95.8,-86.6,-97.8,Informatica
-94.6,-86.2,-96.2,Informatica
-94.8,-86.2,-95,Informatica
-94.2,-86.6,-94.2,Informatica
-94.4,-86.2,-94.8,Informatica
-95,-85.8,-95.4,Informatica
-95.6,-85.8,-96.2,Informatica
-95,-85.6,-96.2,Informatica
-95.6,-85.6,-95.8,Informatica
-95.2,-85.6,-94.6,Informatica
-95.4,-86.8,-95.4,Informatica
-96,-87.6,-94,Informatica
-97.4,-89,-95.2,Informatica
-97.6,-90.6,-95.6,Informatica
-98.8,-90,-95.2,Informatica
-98.4,-89.6,-93.6,Informatica
-99.2,-88.4,-94.4,Informatica
-99.6,-88.2,-94,Informatica
-100.4,-87.2,-94.8,Informatica
-99.4,-88.4,-96,Informatica
-99.6,-89.2,-96.8,Informatica
-98,-90,-97.4,Informatica
-96.8,-89.8,-97.4,Informatica
-95.8,-88.4,-97.2,Informatica
-95.2,-87.2,-98,Informatica
-95.8,-86.4,-97.6,Informatica
-96.6,-85.6,-97.6,Informatica
-97.6,-85.2,-98.6,Informatica
-98.8,-86.2,-99.2,Informatica
-100.4,-87.2,-99.2,Informatica
-100.8,-87.6,-100.2,Informatica
-100.8,-88,-101.2,Informatica
-99.8,-88.4,-100.6,Informatica
-99.8,-88.8,-101.2,Informatica
-99.8,-88.4,-100.8,Informatica
-98.6,-88.4,-100.6,Informatica
-98.2,-89.2,-100,Informatica
-98,-89.4,-99.4,Informatica
-96.8,-89.2,-98,Informatica
-96.8,-89.4,-98,Informatica
-97.6,-89.6,-97.6,Informatica
-97.6,-89.4,-97,Informatica
-98.4,-88.8,-97.6,Informatica
-98.4,-89,-98.6,Informatica
-96.8,-89.6,-98,Informatica
-95.8,-89,-96.8,Informatica
-95.6,-89,-96.8,Informatica
-96,-90.2,-96,Informatica
-96,-90.2,-94.4,Informatica
-96.6,-90,-94.2,Informatica
-96.8,-91.2,-94.2,Informatica
-97.4,-91.4,-94.4,Informatica
-96.6,-90.6,-94.6,Informatica
-96.8,-90.6,-95.6,Informatica
-97,-90.6,-96,Informatica
-97.2,-91,-96.6,Informatica
-97.6,-90.8,-97,Informatica
-98.6,-91,-97,Informatica
-99.4,-91.2,-97.2,Informatica
-99.8,-91,-97.8,Informatica
-100.4,-89.6,-99,Informatica
-99.2,-89.6,-99.8,Informatica
-98,-89.2,-100.8,Informatica
-97.6,-89.2,-101.4,Informatica
-97.6,-89,-101.8,Informatica
-97,-89.4,-101.4,Informatica
-97.8,-89.6,-101.2,Informatica
-99,-90.2,-101,Informatica
-98.4,-89.6,-101,Informatica
-98.4,-89.8,-100.4,Informatica
-98.6,-89.8,-99.6,Informatica
-99.4,-90.2,-98.6,Informatica
-99,-90.2,-98.4,Informatica
-99.8,-91.2,-97.2,Informatica
-99.8,-92,-96.6,Informatica
-99.8,-91.6,-96.4,Informatica
-98.2,-90.6,-96.2,Informatica
-97,-90.2,-95,Informatica
-97.4,-89.8,-96.2,Informatica
-97.8,-89.2,-97.2,Informatica
-97.8,-89.6,-98.4,Informatica
-98.6,-89.6,-99,Informatica
-98.6,-89.8,-100.6,Informatica
-97.6,-89.6,-100.2,Informatica
-96.4,-89.6,-100.2,Informatica
-97.2,-89.2,-100.2,Informatica
-98,-89.8,-100.4,Informatica
-99,-89.8,-100.4,Informatica
-99,-89.4,-100.8,Informatica
-99.2,-88.8,-101.2,Informatica
-98.4,-88.8,-101.2,Informatica
-97.2,-88.6,-101.4,Informatica
-97.2,-88.2,-100.6,Informatica
-87.4,-92.6,-78.6,Sala8
-87.8,-92.6,-78.6,Sala8
-87.4,-92,-78.6,Sala8
-88,-92.4,-78.6,Sala8
-87.8,-91.4,-79.6,Sala8
-87,-91.8,-79.8,Sala8
-86.6,-92.2,-80.2,Sala8
-87.2,-92.8,-80,Sala8
-86.8,-92.4,-79.6,Sala8
-87.2,-93,-78.8,Sala8
-87.6,-93.4,-79.2,Sala8
-88,-93,-79.2,Sala8
-87.8,-92.6,-79,Sala8
-88.6,-92,-79.8,Sala8
-88.8,-91.6,-79.4,Sala8
-88.8,-90.6,-79,Sala8
-88.8,-91,-78.6,Sala8
-89.2,-91.4,-79,Sala8
-88.8,-92.4,-78.2,Sala8
-88.2,-92.2,-78.8,Sala8
-87.8,-92.8,-78.8,Sala8
-87,-92.8,-78.8,Sala8
-87.4,-93.2,-78,Sala8
-88.2,-92.8,-77.4,Sala8
-87.8,-93.4,-76.6,Sala8
-87.8,-93.4,-76.6,Sala8
-88.6,-93,-77,Sala8
-87.8,-92.2,-77.8,Sala8
-86.2,-92.2,-78.8,Sala8
-86.2,-91.8,-79.8,Sala8
-87,-92.2,-79.6,Sala8
-86.2,-92.2,-79,Sala8
-86.6,-92.2,-79,Sala8
-87.8,-92.2,-78.4,Sala8
-88.2,-92.6,-78.8,Sala8
-87.4,-92.2,-79.4,Sala8
-87.8,-92.6,-79.4,Sala8
-87.4,-93,-80.2,Sala8
-87.2,-93.4,-80.4,Sala8
-87.6,-92.8,-80,Sala8
-87.2,-92.8,-79.6,Sala8
-87.6,-92.8,-79.8,Sala8
-88,-92.8,-79.4,Sala8
-87.2,-92.4,-79.4,Sala8
-86.8,-92.4,-79.8,Sala8
-87.2,-92.4,-80.6,Sala8
-87,-92.4,-80.4,Sala8
-87.8,-92,-80,Sala8
-88.4,-92,-79.6,Sala8
-88.8,-93,-78.8,Sala8
-88.8,-92.6,-77.6,Sala8
-88,-92.6,-78.2,Sala8
-86.8,-92.6,-78.6,Sala8
-86.8,-92.6,-79,Sala8
-86.8,-91.8,-79,Sala8
-87.2,-92.2,-79.2,Sala8
-88.2,-91.8,-78.8,Sala8
-88.6,-92.2,-78.8,Sala8
-88.6,-91.8,-79.2,Sala8
-87.6,-91.8,-79.4,Sala8
-86.8,-91.4,-80,Sala8
-86.8,-91.8,-80.8,Sala8
-87.2,-91.8,-79.6,Sala8
-87.6,-91.6,-79,Sala8
-87.8,-92,-79,Sala8
-88.6,-92,-78.4,Sala8
-88.2,-91.6,-77.2,Sala8
-87.4,-91.2,-77.6,Sala8
-86.2,-91.8,-78.2,Sala8
-86.6,-91.4,-79.2,Sala8
-87,-92.2,-78.6,Sala8
-87.4,-92.2,-78.6,Sala8
-87.8,-92.6,-78.4,Sala8
-89,-92.6,-77.4,Sala8
-89.4,-93,-76.6,Sala8
-88.6,-92.6,-76.8,Sala8
-87.8,-92.6,-77,Sala8
-87.4,-92.6,-77.4,Sala8
-87.6,-93,-77.6,Sala8
-87.6,-93,-77.6,Sala8
-87.6,-92.4,-77.8,Sala8
-88.4,-92.8,-78.4,Sala8
-88.8,-92.2,-78.4,Sala8
-87.8,-91,-79.2,Sala8
-86.8,-90.6,-79.2,Sala8
-86.8,-90.6,-80.4,Sala8
-86.8,-91,-80,Sala8
-86.8,-91.2,-79.8,Sala8
-86.6,-91.6,-79.4,Sala8
-87.6,-92,-79.4,Sala8
-88,-93,-78.6,Sala8
-87.6,-91.8,-79,Sala8
-86.6,-92.2,-79.8,Sala8
-87.2,-92.6,-80.2,Sala8
-87.6,-93,-80.2,Sala8
-88,-92,-80,Sala8
-88.4,-92,-79.4,Sala8
-88.6,-92,-79,Sala8
-89,-92,-78.6,Sala8
-87.8,-91,-78.6,Sala8
-86.2,-91.6,-79.2,Sala8
-85.2,-92.4,-79.4,Sala8
-86.2,-92,-78.6,Sala8
-86.6,-92,-78.4,Sala8
-86.6,-92,-78,Sala8
-87.8,-92,-77.2,Sala8
-88,-92,-77.2,Sala8
-87.4,-92.4,-78.4,Sala8
-85.8,-91.6,-79,Sala8
-85.6,-92.2,-79.4,Sala8
-86,-92.6,-79.2,Sala8
-86.6,-92.6,-79.2,Sala8
-87,-92,-78.8,Sala8
-88.2,-92.8,-77.8,Sala8
-88.2,-92.4,-78.2,Sala8
-86.8,-92,-78.2,Sala8
-86.2,-91.4,-78,Sala8
-85.8,-91.4,-78.8,Sala8
-86.2,-91.4,-79.2,Sala8
-86.8,-91.4,-78.8,Sala8
-87.4,-90.8,-79.2,Sala8
-87.4,-91.8,-79.8,Sala8
-87.8,-92.4,-79.4,Sala8
-87,-92,-79.6,Sala8
-87,-92.4,-79.4,Sala8
-87,-93,-80.4,Sala8
-88.6,-92.2,-79.8,Sala8
-87.8,-91.8,-78.8,Sala8
-88.2,-92.2,-78.6,Sala8
-88.6,-92.2,-79.2,Sala8
-89,-91.6,-78.8,Sala8
-87.8,-91.4,-78.6,Sala8
-88.2,-91.8,-79.6,Sala8
-88.6,-92.2,-79.8,Sala8
-88.2,-91.6,-79,Sala8
-87.4,-92.2,-77.8,Sala8
-87,-92.8,-78.6,Sala8
-87.4,-92.2,-78.6,Sala8
-86.6,-91.8,-79,Sala8
-85.6,-92,-79.8,Sala8
-86,-91.6,-81,Sala8
-87,-92,-80.6,Sala8
-87.2,-92,-80.2,Sala8
-86.8,-91.4,-79.6,Sala8
-88.2,-91.8,-79,Sala8
-88.2,-92.2,-78.6,Sala8
-87.6,-91.8,-79,Sala8
-86.4,-91.6,-79.4,Sala8
